tier,country,language,language_basis,name,domain,catalogue_sources_in_country,catalogue_sources_in_language,flags
T2,cm,,,Balafon Radio,radiobalafon.net,3,,
T2,cm,,,Balafon TV,balafontv.net,3,,
T2,cm,en,export,Cameroon Tribune,cameroon-tribune.cm,3,2327,
T2,cm,,,canal 2 International,canal2international.net,3,,
T2,cm,,,CRTV-Télé,crtv.cm,3,,
T2,cm,,,Health Sciences and Diseases,hsd-fmsb.org,3,,
T2,cv,,,Inforpress,inforpress.publ.cv,4,,
T2,cv,,,Jornal Horizonte,jhorizonte.com,4,,
T2,cv,pt,export,Jornal O Cidadão,hostultra.com,4,55,
T2,cv,,,RecordTV Cabo Verde,recordeuropa.com,4,,
T2,cv,,,Rádio Morabeza,radiomorabeza.cv,4,,
T2,cy,el,export,ANT1,antenna.gr,3,13,
T2,cy,,,Cypriot Journal of Educational Sciences,world-education-center.org,3,,
T2,cy,,,Cyprus News Agency,cna.org.cy,3,,
T2,cy,tr,export,Folklor/Edebiyat,folkloredebiyat.org,3,26,
T2,cy,,,Haravgi,haravgi.com.cy,3,,
T2,cy,,,Logos Radio,megatv.com.cy,3,,
T2,cy,,,Politis,politis.com.cy,3,,
T2,cy,,,Q3567002,ant1iwo.com,3,,
T2,cy,ru,export,Q4345341,cinetv.ru,3,38,
T2,cy,,,Q61741880,alphacyprus.com.cy,3,,
T2,cy,,,Q6841364,metv.org,3,,
T2,cy,,,Radio Astra,dialogos.com.cy,3,,
T2,cy,,,Radio Proto,radioproto.com.cy,3,,
T2,cy,,,RIK 1,cybc.com.cy,3,,
T2,cy,,,Sat 7 Arabic,sat7.org,3,,
T2,cy,,,Sat 7 Arabic,sat7arabic.com,3,,
T2,cy,,,Sat 7 Kids,sat7kids.com,3,,
T2,cy,,,Sat 7 Pars,sat7pars.com,3,,
T2,cy,,,Sigma TV,sigmalive.com,3,,
T2,cy,,,Sigma TV,sigmatv.com,3,,
T2,cy,,,World Journal on Educational Technology,wj-et.eu,3,,
T2,cy,,,World Journal on Educational Technology,sproc.org,3,,
T2,dj,ar,export,Al Qarn,alqarn.dj,1,51,
T2,dj,,,Q106463747,adi.dj,1,,
T2,dj,,,Radiodiffusion Télévision de Djibouti,rtd.dj,1,,
T2,do,,,Antena 7,antena7.com.do,3,,
T2,do,,,Atardecer.com.do,atardecer.com.do,3,,
T2,do,,,CDN 37 - News TV Station,cdn.com.do,3,,
T2,do,es,export,Ciencia Y Sociedad,revistas.intec.edu.do,3,195,deep_host
T2,do,,,El Nacional,elnacional.com.do,3,,
T2,do,,,Hoy,hoy.com.do,3,,
T2,do,es,export,Kilig News,kilignews.com,3,195,
T2,do,,,Listín Diario,listindiario.com,3,,
T2,do,,,Los 40 República Dominicana,los40.do,3,,
T2,do,es,export,Montecristi News,montecristinews.com,3,195,
T2,do,es,export,Noticia.do,noticia.do,3,195,
T2,do,es,export,Q138244907,eldia.com.do,3,195,
T2,do,es,export,Ranking Latinos,rankinglatinos.es,3,195,
T2,do,,,SuperCanal,supercanal.com,3,,
T2,ee,et,export,3+,3plus.tv3.ee,4,3,
T2,ee,lt,export,3+,tv3.lt,4,3,
T2,ee,lv,export,3+,tv3.lv,4,3,
T2,ee,en,export,Acta Baltica Historiae et Philosophiae Scientiarum,bahps.org,4,2327,
T2,ee,et,export,Agraarteadus,agrt.emu.ee,4,3,
T2,ee,et,export,Agraarteadus,dspace.emu.ee,4,3,
T2,ee,et,export,Ajalooline Ajakiri,ojs.utlib.ee,4,3,
T2,ee,et,export,Ajalooline Ajakiri,kleio.ee,4,3,
T2,ee,et,export,Akadeemia,akad.ee,4,3,
T2,ee,en,export,Baltic Journal of European Studies,ies.ee,4,2327,
T2,ee,et,export,Baltic News Service,bns.ee,4,3,
T2,ee,lt,export,Baltic News Service,bns.lt,4,3,
T2,ee,lv,export,Baltic News Service,bns.lv,4,3,
T2,ee,ru,export,Delovõje Vedomosti,dv.ee,4,38,
T2,ee,da,export,Disney XD,disneyxd.disney.dk,4,8,
T2,ee,no,export,Disney XD,disneyxd.disney.no,4,0,
T2,ee,sv,export,Disney XD,disneyxd.disney.se,4,12,
T2,ee,fi,export,Disney XD,disney.fi,4,4,
T2,ee,et,export,Duo 4,kanal11.ee,4,3,
T2,ee,et,export,Duo 5,kanal12.ee,4,3,
T2,ee,et,export,Eesti Ekspress,dea.digar.ee,4,3,
T2,ee,et,export,Eesti Ekspress,ekspress.delfi.ee,4,3,subdomain_of_catalogue_domain
T2,ee,et,export,Eesti Ekspress,digar.ee,4,3,
T2,ee,et,export,Eesti Ekspress,ekspress.ee,4,3,
T2,ee,et,export,Eesti Loodus,loodusajakiri.ee,4,3,
T2,ee,et,export,Eesti Majanduspoliitilised Väitlused,www-1.mtk.ut.ee,4,3,deep_host
T2,ee,et,export,Eesti Majanduspoliitilised Väitlused,mattimar.ee,4,3,
T2,ee,et,export,Eesti Päevaleht,epl.delfi.ee,4,3,subdomain_of_catalogue_domain
T2,ee,en,export,Eesti Rakenduslingvistika Ühingu Aastaraamat / Estonian Papers in Applied Linguistics,rakenduslingvistika.ee,4,2327,
T2,ee,en,export,Estonian Journal of Archaeology,eap.ee,4,2327,
T2,ee,en,export,Estonian Journal of Ecology,kirj.ee,4,2327,
T2,ee,et,export,Estonian Journal of Education,eha.ut.ee,4,3,
T2,ee,en,export,Estonian Journal of Engineering,books.google.ee,4,2327,
T2,ee,et,export,Estonian Public Broadcasting,err.ee,4,3,
T2,ee,et,export,ETV+,etvpluss.err.ee,4,3,
T2,ee,et,export,ETV2,etv2.err.ee,4,3,
T2,ee,et,export,Grüüne,gryyne.ee,4,3,
T2,ee,en,export,Interlitteraria,tyk.ee,4,2327,
T2,ee,en,export,Journal of Ethnology and Folkloristics,jef.ee,4,2327,
T2,ee,en,export,Juridica International,juridicainternational.eu,4,2327,
T2,ee,et,export,Järva Teataja,jarvateataja.postimees.ee,4,3,subdomain_of_catalogue_domain
T2,ee,et,export,Kesknädal,kesknadal.ee,4,3,
T2,ee,et,export,KidZone Max,kidzonemax.ee,4,3,
T2,ee,,,Kohviradio,kohviradio.com,4,,
T2,ee,et,export,Kroonika,kroonika.ee,4,3,
T2,ee,et,export,Linnaleht,linnaleht.ee,4,3,
T2,ee,et,export,Looming,digar.nlib.ee,4,3,
T2,ee,et,export,Looming,kl.ee,4,3,
T2,ee,et,export,Looming,looming.ee,4,3,
T2,ee,et,export,Lääne Elu,online.le.ee,4,3,
T2,ee,et,export,Methis: Studia Humaniora Estonica,methis.ee,4,3,
T2,ee,ru,export,Molodjož Estonii,moles.ee,4,38,
T2,ee,et,export,Muhulane,muhu.ee,4,3,
T2,ee,et,export,Ninniku,eki.ee,4,3,
T2,ee,,,Orsent TV,orsent.eu,4,,
T2,ee,et,export,Power Hit Radio,power.tv3.ee,4,3,
T2,ee,et,export,Purjetaja,puri.ee,4,3,
T2,ee,et,export,Q113319212,sss-radio.ee,4,3,
T2,ee,et,export,Q113320012,jumorfm.ee,4,3,
T2,ee,et,export,Raadio 2,r2.err.ee,4,3,
T2,ee,ru,export,Raadio 4,r4.err.ee,4,38,
T2,ee,et,export,Raadio 7,raadio7.ee,4,3,
T2,ee,et,export,Radio Kuku,kuku.ee,4,3,
T2,ee,et,export,Radio Nostalgia,radionostalgia.ee,4,3,
T2,ee,,,Seitse,seitse.tv,4,,
T2,ee,en,export,Sign Systems Studies,portaal.nlib.ee,4,2327,
T2,ee,en,export,Sign Systems Studies,sss.ut.ee,4,2327,
T2,ee,en,export,Sign Systems Studies,ut.ee,4,2327,
T2,ee,,,Sky Plus,skyplus.fm,4,,
T2,ee,,,SKY Radio,sky-radio.fm,4,,
T2,ee,et,export,Star FM,starfm.tv3.ee,4,3,
T2,ee,en,export,Studia Philosophica Estonica,spe.ut.ee,4,2327,
T2,ee,en,export,Studies of Transition States and Societies,tlu.ee,4,2327,
T2,ee,fi,export,Tallinna24,helsinginuutiset.fi,4,4,
T2,ee,et,export,Uma Leht,umaleht.ee,4,3,
T2,ee,et,export,Universitas Tartuensis,ajakiri.ut.ee,4,3,
T2,ee,et,export,Vikerraadio,vikerraadio.err.ee,4,3,
T2,ee,en,export,Yearbook of Balkan and Baltic Studies,folklore.ee,4,2327,
T2,ee,et,export,Äripäev,ap3.ee,4,3,
T2,ee,et,export,Äripäev,aripaev.ee,4,3,
T2,ee,et,export,Õiguskeel,just.ee,4,3,
T2,fm,,,East Coast FM,eastcoast.fm,1,,
T2,fm,en,export,Mood 92.0 FM,mood.fm,1,2327,
T2,fm,ms,export,Sinar FM,sinar.fm,1,4,
T2,fo,,,Kringvarp Føroya,kvf.fo,1,,
T2,fo,,,Kvinna,kvinna.fo,1,,
T2,fo,fo,export,Q2511003,mentanarrit.fo,1,0,
T2,fo,fo,export,Sosialurin,sosialurin.fo,1,0,
T2,fo,,,Vikublaðið,vikublad.fo,1,,
T2,ga,,,Africa Nº1,africaradio.com,2,,
T2,ga,,,Gabon Press Agency,agpgabon.ga,2,,
T2,gm,,,Journal of Integrated Sciences,jis.iou.edu.gm,2,,deep_host
T2,gm,en,export,The Point,thepoint.gm,2,2327,
T2,gn,fr,export,Africaguinee,africaguinee.com,2,205,
T2,gn,,,Espace TV,espacetvguinee.info,2,,
T2,gn,,,Guinean Press Agency,agpguinee.com,2,,
T2,gn,fr,export,Le Lynx,lelynx.net,2,205,
T2,gn,fr,export,Le Révélateur 224,lerevelateur224.com,2,205,
T2,gn,,,Ledjely,ledjely.com,2,,
T2,gn,fr,export,Mediaguinee,mediaguinee.org,2,205,
T2,gn,,,Q133838686,kadifm.com,2,,
T2,gn,,,Q25388214,journalhoroya.info,2,,
T2,gn,,,Radio télévision guinéenne,rtgguinee.info,2,,
T2,gn,fr,export,Vision Guinee,visionguinee.info,2,205,
T2,gq,,,Asonga TV,asongartv.com,1,,
T2,gq,,,Radio Nacional de Guinea Equatorial,radiomalabo.com,1,,
T2,gq,,,TVGE,tvgelive.gq,1,,
T2,gw,,,Guinea-Bissau Television,tgb.gw,1,,
T2,gw,,,National Broadcasting of Guinea-Bissau,rdngbissau.gw,1,,
T2,gw,,,Q48879330,ang.gw,1,,
T2,hn,,,Azteca Honduras,aztecahonduras.com,4,,
T2,hn,,,CampusTV,campushd.tv,4,,
T2,hn,,,Canal 3 Quimistan,canal3quimistan.com,4,,
T2,hn,,,Canal 7,fibexplay.tv,4,,
T2,hn,,,Canal 8 Honduras,tnh.gob.hn,4,,
T2,hn,,,CBC TV,canal6hn.com,4,,
T2,hn,,,El Periódico,elperiodico.hn,4,,
T2,hn,es,export,El Tiempo,tiempo.hn,4,195,
T2,hn,,,HCH,hch.tv,4,,
T2,hn,,,HRCV-TV,televicentro.hn,4,,
T2,hn,,,HRYW,panamericanafm.com,4,,
T2,hn,es,export,La Gaceta,lagaceta.hn,4,195,
T2,hn,es,export,La Tribuna,latribuna.hn,4,195,
T2,hn,es,export,Q5822091,elheraldo.hn,4,195,
T2,hn,,,Q61883227,oncenoticias.hn,4,,
T2,hn,,,Telecadena,televicentro.com,4,,
T2,hn,,,Todo Deportes TV,tododeportestv.com,4,,
T2,hn,,,VTV,vtv.com.hn,4,,
T2,jm,,,CVM Television,cvmtv.com,4,,
T2,jm,,,Gospel JA FM,gospelja.com,4,,
T2,jm,,,Public Broadcasting Corporation of Jamaica,pbcjamaica.org,4,,
T2,jm,,,Television Jamaica,televisionjamaica.com,4,,
T2,kg,ru,export,AKIpress News Agency,akipress.org,4,38,
T2,kg,ky,export,Azattyk,rus.azattyk.org,4,0,
T2,kg,ky,export,Azattyk,azattyk.org,4,0,
T2,kg,en,export,Eurasian Journal of Business and Economics,ejbe.org,4,2327,
T2,kg,,,Heart Vessels and Transplantation,hvt-journal.com,4,,
T2,kg,en,export,Kabar,kabar.kg,4,2327,
T2,kg,en,export,Kabar,ru.kabar.kg,4,2327,
T2,kg,en,export,Kabar,en.kabar.kg,4,2327,
T2,kg,en,export,Kabar,tr.kabar.kg,4,2327,
T2,kg,en,export,Kabar,ar.kabar.kg,4,2327,
T2,kg,en,export,Kabar,cn.kabar.kg,4,2327,
T2,kg,,,MANAS : Journal of Engineering,journals.manas.edu.kg,4,,deep_host
T2,kg,,,Q104665933,mp.kg,4,,
T2,kg,,,Q104889693,dv.kg,4,,
T2,kg,ru,export,Q63981498,msn.kg,4,38,
T2,kg,,,Super Info,super.kg,4,,
T2,kg,ru,export,Vecherniy Bishkek,vb.kg,4,38,
T2,kh,,,Agence Kampuchea Press,akp.gov.kh,3,,
T2,kh,,,Cambodian Television Network,ctn.com.kh,3,,
T2,kh,,,Hang Meas HDTV,hangmeas.com.kh,3,,
T2,kh,,,Phnom Penh Cable Television,ppctv.com.kh,3,,
T2,kh,en,export,The Cambodia Daily,cambodiadaily.com,3,2327,
T2,kh,en,export,The Phnom Penh Post,postkhmer.com,3,2327,
T2,kh,,,TV5 Cambodia,tv5hd.com,3,,
T2,kh,,,Voice of Democracy,vodenglish.news,3,,
T2,kh,,,Voice of Democracy,vodkhmer.news,3,,
T2,km,fr,export,Al-Watwan,alwatwan.net,2,205,
T2,kp,ko,export,Chongnyon Jonwi,youth.rep.kp,2,10,
T2,kp,ko,export,Korean Central News Agency,kcna.kp,2,10,
T2,kp,en,export,North Korean Review,mcfarlandpub.com,2,2327,
T2,kp,en,export,North Korean Review,metapress.com,2,2327,
T2,kp,en,export,North Korean Review,northkoreanreview.com,2,2327,
T2,kp,ko,export,Rodong Sinmun,rodong.rep.kp,2,10,
T2,kp,en,export,The Pyongyang Times,pyongyangtimes.com.kp,2,2327,
T2,kp,,,Uriminzokkiri,uriminzokkiri.com,2,,
T2,kp,ko,export,Vantage Point: Developments in North Korea,english.yonhapnews.co.kr,2,10,deep_host
T2,la,,,Khaosan Pathet Lao,kpl.gov.la,2,,
T2,la,,,Lao National Radio,lnr.org.la,2,,
T2,la,,,Lao National Television,lntv.gov.la,2,,
T2,la,lo,export,Pasaxon,pasaxon.org.la,2,0,
T2,la,en,export,Vientiane Times,vientianetimes.org.la,2,2327,
T2,la,en,export,Vientiane Times,vientianetimeslao.la,2,2327,
T2,lc,,,Radio Caraïbes International,rci.fm,3,,
T2,li,,,1FLTV,1fl.li,1,,
T2,li,de,export,Liechtensteiner Vaterland,vaterland.li,1,62,
T2,li,de,export,Liechtensteiner Volksblatt,volksblatt.li,1,62,
T2,li,de,export,Neue Liewo,liewo.li,1,62,
T2,li,,,Radio Liechtenstein,radio.li,1,,
T2,li,,,Sport Report Liechtenstein,sport-report.li,1,,
T2,lr,en,export,The Analyst,analystliberiaonline.com,3,2327,
T2,lr,en,export,The Inquirer,theinquirer.com.lr,3,2327,
T2,ls,en,export,The Silo,thesilo.co.ls,2,2327,
T2,lt,lt,export,2TV,liukstv.lt,4,3,
T2,lt,lt,export,Acta Academiae Artium Vilnensis,aaav.vda.lt,4,3,
T2,lt,en,export,Acta Historica Universitatis Klaipedensis,briai.ku.lt,4,2327,
T2,lt,lt,export,Atžalynas,atzalynas.kedainiai.lm.lt,4,3,deep_host
T2,lt,lt,export,AVVA,avva.lt,4,3,
T2,lt,en,export,Baltistica,eia.libis.lt,4,2327,
T2,lt,en,export,Baltistica,baltistica.lt,4,2327,
T2,lt,lt,export,Bendrinė Kalba,bendrinekalba.lt,4,3,
T2,lt,lt,export,BTV,btv.lt,4,3,
T2,lt,lt,export,Business: Theory and Practice,btp.vgtu.lt,4,3,
T2,lt,lt,export,Business: Theory and Practice,journals.vilniustech.lt,4,3,
T2,lt,pt,export,Cibertextualidades,cibertextualidades.ufp.edu.pt,4,55,deep_host
T2,lt,lt,export,"Coactivity: Philology, Educology",vb.vilniustech.lt,4,3,
T2,lt,en,export,Computational Science and Techniques,e-journals.ku.lt,4,2327,
T2,lt,lt,export,ELTA,elta.lt,4,3,
T2,lt,en,export,Entrepreneurship and Sustainability Issues,jssidoi.org,4,2327,
T2,lt,lv,export,European Hit Radio,ehrhiti.lv,4,3,
T2,lt,lt,export,European Hit Radio,europeanhitradio.lt,4,3,
T2,lt,en,export,European Integration Studies,eis.ktu.lt,4,2327,
T2,lt,lt,export,Flintas,flintas.lt,4,3,
T2,lt,lt,export,Geografija ir Edukacija,lgd.lt,4,3,
T2,lt,lt,export,Geras FM,gerasfm.lt,4,3,
T2,lt,lt,export,Health Policy and Management,ojs.mruni.eu,4,3,
T2,lt,lt,export,Informatics in Education,infedu.vu.lt,4,3,
T2,lt,lt,export,International Journal of Psychology: A Biopsychosocial Approach,vdu.lt,4,3,
T2,lt,en,export,Journal of Business Economics and Management,journals.vgtu.lt,4,2327,
T2,lt,en,export,Journal of Civil Engineering and Management,tandf.co.uk,4,2327,
T2,lt,en,export,Journal of Vibroengineering,jvejournals.com,4,2327,
T2,lt,en,export,Journal of Vibroengineering,extrica.com,4,2327,
T2,lt,,,Jurisprudence,jurisprudencija.mruni.eu,4,,
T2,lt,lt,export,Kauno diena,kaunodiena.lt,4,3,
T2,lt,lt,export,Kauno diena,kauno.diena.lt,4,3,
T2,lt,,,KTU radio Gaudeamus,gaudeamus.fm,4,,
T2,lt,lt,export,Laluna,laluna.lt,4,3,
T2,lt,lt,export,Lietuvos Archaeologija,ei.libis.lt,4,3,
T2,lt,lt,export,Lietuvos istorijos metraštis,istorija.lt,4,3,
T2,lt,lt,export,Lietuvos rytas,lrytas.lt,4,3,
T2,lt,lt,export,Lietuvos rytas TV,tv.lrytas.lt,4,3,
T2,lt,lt,export,Lietuvos žinios,lzinios.lt,4,3,
T2,lt,ru,export,Litovskij kurjer,kurier.lt,4,38,
T2,lt,en,export,Lituanistica,lmaleidykla.lt,4,2327,
T2,lt,lt,export,LNK,lnk.lt,4,3,
T2,lt,,,M1,m-1.fm,4,,
T2,lt,lt,export,Management Theory and Studies for Rural Business and Infrastructure Development,ejournals.vdu.lt,4,3,
T2,lt,lt,export,Mano namai,manonamai.lt,4,3,
T2,lt,lt,export,Medžiagotyra,matsc.ktu.lt,4,3,
T2,lt,lt,export,Nonlinear Analysis,journals.vu.lt,4,3,
T2,lt,lt,export,Play Radio,playradio.lt,4,3,
T2,lt,lt,export,Power Hit Radio,powerhitradio.lt,4,3,
T2,lt,lt,export,Problemos,zurnalai.vu.lt,4,3,
T2,lt,en,export,Public Policy and Administration,ppa.sagepub.com,4,2327,
T2,lt,lt,export,Q113623682,relaxfm.lt,4,3,
T2,lt,lt,export,Q12674682,tau.lt,4,3,
T2,lt,lt,export,Q16457939,15min.lt,4,3,
T2,lt,lt,export,Radijas 9,radijas9.lt,4,3,
T2,lt,lt,export,Radiocentras,rc.lt,4,3,
T2,lt,lt,export,Raduga,raduga.lt,4,3,
T2,lt,en,export,Social Transformations in Contemporary Society,stics.mruni.eu,4,2327,
T2,lt,,,Socialinis Darbas,mruni.eu,4,,
T2,lt,,,Socialinis Darbas,www3.mruni.eu,4,,
T2,lt,lt,export,Socialinis Darbas: Patirtis ir Metodai,sd.vdu.lt,4,3,
T2,lt,lt,export,Sport1,sport1.lt,4,3,
T2,lt,lt,export,Tautosakos Darbai,llti.lt,4,3,
T2,lt,lt,export,Tavo vaikas,tavovaikas.lt,4,3,
T2,lt,lt,export,TV1,tv1.lt,4,3,
T2,lt,,,TV3 Group,tv3group.eu,4,,
T2,lt,lt,export,TV6,tv6.tv3.lt,4,3,
T2,lt,lt,export,TV8,tv8.lt,4,3,
T2,lt,pl,export,TVP Wilno,wilno.tvp.pl,4,19,
T2,lt,lt,export,Vakarų ekspresas,ve.lt,4,3,
T2,lt,lt,export,Verslo žinios,vz.lt,4,3,
T2,lt,lt,export,Vox Maris,voxmaris.lt,4,3,
T2,lt,lt,export,Zemdirbyste: Agriculture,zemdirbyste-agriculture.lt,4,3,
T2,lt,lt,export,Zip FM,zipfm.lt,4,3,
T2,lt,lt,export,Žinių radijas,ziniuradijas.lt,4,3,
T2,ly,,,218TV,218tv.net,1,,
T2,ly,,,Aljamahiriya TV,lj-bc.tv,1,,
T2,ly,,,Alwatania TV,ltv.ly,1,,
T2,ly,en,export,International Journal of English Language and Translation Studies,eltsjournal.org,1,2327,
T2,ly,,,Jamahiriya News Agency,lana.gov.ly,1,,
T2,ly,,,Journal of pure & applied sciences,sebhau.edu.ly,1,,
T2,ly,,,Libya Al Ahrar TV,libyaalahrar.tv,1,,
T2,ly,,,Libya Alrasmia Channel,alrasmia.ly,1,,
T2,ly,,,Libya Panorama Channel,lpc.ly,1,,
T2,ly,ar,export,Libya's Channel,libyaschannel.com,1,51,
T2,ly,,,Libyan Business TV,libyanbusiness.tv,1,,
T2,ly,,,Libyan Jamahiriya Broadcasting Corporation,ljbc.tv,1,,
T2,ly,en,export,Open veterinary journal,openveterinaryjournal.com,1,2327,
T2,ly,,,Wasat TV,alwasat.ly,1,,
T2,mc,,,Radio Monaco,radio-monaco.com,3,,
T2,mc,,,Riviera Radio,rivieraradio.mc,3,,
T2,mc,,,RMC,rmc.bfmtv.com,3,,subdomain_of_catalogue_domain
T2,mc,,,Superyacht TV,superyacht.tv,3,,
T2,mc,fr,export,TMC,tf1.fr,3,205,
T2,mc,,,TVMONACO,tvmonaco.com,3,,
T2,md,ro,export,"Akademos: Revista de Știință, Inovare, Cultură și Artă",akademos.asm.md,4,14,
T2,md,,,Ana Sözü,anasozu.com,4,,
T2,md,ro,export,Archiva Moldaviae,archivamoldaviae.ro,4,14,
T2,md,,,Axial TV,axialtv.md,4,,
T2,md,,,BTV,btv.md,4,,
T2,md,,,Canal 3,canal3.md,4,,
T2,md,en,export,"Chemistry Journal of Moldova: General, Industrial and Ecological Chemistry",cjm.asm.md,4,2327,
T2,md,en,export,Computer Science Journal of Moldova,math.md,4,2327,
T2,md,ro,export,Contrafort,contrafort.md,4,14,
T2,md,en,export,CSIE Working Papers Series,csei.ase.md,4,2327,
T2,md,,,DTV,dtv.md,4,,
T2,md,,,Eco FM,ecofm.md,4,,
T2,md,en,export,Economy and Sociology,es.ince.md,4,2327,
T2,md,,,Inter FM,inter-fm.com,4,,
T2,md,ro,export,"Journal of Research on Trade, Management and Economic Development",jrtmed.uccm.md,4,14,
T2,md,,,Jurnal FM,jurnalfm.md,4,,
T2,md,,,Jurnal TV,jurnaltv.md,4,,
T2,md,,,Limbaj si Context,usarb.md,4,,
T2,md,ro,export,Observatorul de Nord,observatorul.md,4,14,
T2,md,,,"Plural: History, Culture, Society",plural.upsc.md,4,,
T2,md,ro,export,Problems of the Regional Energetics,journal.ie.asm.md,4,14,deep_host
T2,md,ro,export,Psihologia. Pedagogia specială. Asistența socială,psihologie.upsc.md,4,14,
T2,md,ro,export,Psihologie,key.upsc.md,4,14,
T2,md,,,Publika TV,publika.md,4,,
T2,md,ro,export,Q118947373,muzeu.md,4,14,
T2,md,ro,export,Q122030528,natura.md,4,14,
T2,md,ro,export,Q16486879,it-moldova.md,4,14,
T2,md,,,Q23828072,hitfm.md,4,,
T2,md,,,Radio Chișinău,m.radiochisinau.md,4,,
T2,md,,,Radio Moldova Muzical,trm.md,4,,
T2,md,,,Radio Noroc,radionoroc.md,4,,
T2,md,ro,export,Revista Arheologică,archaeology.asm.md,4,14,
T2,md,ro,export,Revista de Etnologie și Culturologie,ethnology.asm.md,4,14,
T2,md,,,RTR Moldova,rtr.md,4,,
T2,md,ru,export,Rusin,journals.tsu.ru,4,38,
T2,md,,,Stiinta Agricola,sa.uasm.md,4,,
T2,md,ro,export,Stratum Plus,ant.md,4,14,
T2,md,,,Studia Universitatis Moldaviae: Stiinte ale Educatiei,usm.md,4,,
T2,md,ro,export,"Studiul Artelor și Culturologie: Istorie, Teorie, Practică",revista.amtap.md,4,14,
T2,md,en,export,The Moldovan Medical Journal,moldmedjournal.md,4,2327,
T2,md,,,TV6,tv6.live,4,,
T2,md,,,TV8,tv8.md,4,,
T2,md,,,TVR Moldova,tvrmoldova.md,4,,
T2,md,ro,export,Tyragetia,nationalmuseum.md,4,14,
T2,md,,,Vocea Basarabiei,voceabasarabiei.md,4,,
T2,md,,,Yam,news.yam.md,4,,
T2,me,,,Adria TV,adria.tv,2,,
T2,me,sr,export,Agriculture and Forestry,agricultforest.ac.me,2,10,
T2,me,en,export,Akropolis: Journal of Hellenic Studies,helenskestudije.me,2,2327,
T2,me,sr,export,Ekonomist,ekonomist.me,2,10,
T2,me,,,Journal of Anthropology of Sport and Physical Education,jaspe.ac.me,2,,
T2,me,,,Logos et Littera: Interdisciplinary Approaches to Text,ll.ac.me,2,,
T2,me,en,export,Meer,meer.com,2,2327,
T2,me,,,Montenegrin Journal of Sports Science and Medicine,mjssm.me,2,,
T2,me,,,Montenegrin News Agency,mina.news,2,,
T2,me,,,Nova (Montenegro),novam.tv,2,,
T2,me,,,Radio Antena M,antenam.net,2,,
T2,me,,,Radio Skadar Lake,radioskadar.me,2,,
T2,me,sr,export,Sport Mont Journal,sportmont.ucg.ac.me,2,10,deep_host
T2,me,,,TV In,rtvin.com,2,,
T2,mg,fr,export,L'Écho du Sud,lechodusud.com,3,205,
T2,mg,fr,export,Parotsa,parotsa.com,3,205,
T2,mk,,,24 Vesti,24vesti.mk,3,,
T2,mk,id,export,"BASINDO: Jurnal Kajian Bahasa, Sastra Indonesia, dan Pembelajarannya",journal2.um.ac.id,3,18,deep_host
T2,mk,en,export,Journal of Balkan Studies,balkanjournal.net,3,2327,
T2,mk,en,export,Journal of Balkan Studies,balkanjournal.org,3,2327,
T2,mk,en,export,Journal of Liberty and International Affairs,e-jlia.com,3,2327,
T2,mk,en,export,Journal of Special Education and Rehabilitation,jser.fzf.ukim.edu.mk,3,2327,deep_host
T2,mk,,,Kanal 5 plus,kanal5.com.mk,3,,
T2,mk,,,Kultura (Skopje),journals.cultcenter.net,3,,
T2,mk,,,Macedonian veterinary review,macvetrev.mk,3,,
T2,mk,mk,export,Makedonski arhivist,arhiv.gov.mk,3,1,
T2,mk,,,Makedonsko Farmacevtski Bilten,bulletin.mfd.org.mk,3,,deep_host
T2,mk,,,Makfax,makfax.mk,3,,
T2,mk,en,export,Open access Macedonian journal of medical sciences,id-press.eu,3,2327,
T2,mk,en,export,Open access Macedonian journal of medical sciences,oamjms.eu,3,2327,
T2,mk,en,export,Prilozi: Makedonska Akdemija na Naukite i Umetnostite. Oddelenie za Prirodno-matematički i Biotehnički Nauki,manu.edu.mk,3,2327,
T2,mk,,,Q14747908,mrt.com.mk,3,,
T2,mk,,,Roma Press,romapress.mk,3,,
T2,mk,mk,export,Sloboden Pechat,slobodenpecat.mk,3,1,
T2,mk,,,TV 21,mk.tv21.tv,3,,
T2,mk,,,TV Nova,tvnova.mk,3,,
T2,mk,,,TV Plus,tvplus.mk,3,,
T2,mk,,,TV Telma,telma.com.mk,3,,
T2,mk,en,export,UTMS Journal of Economics,utmsjoe.mk,3,2327,
T2,mk,,,Ziva Antika,antiquitasviva.com,3,,
T2,ml,,,Kayes Rural Radio,radioruraledekayes.net,3,,
T2,ml,,,Le Journal du Mali,journaldumali.com,3,,
T2,ml,fr,export,Les Échos,lesechos.ml,3,205,
T2,ml,,,M7 Télévision,m7tv.ml,3,,
T2,ml,,,Malijet,malijet.com,3,,
T2,ml,,,Malitribune,malitribune.com,3,,
T2,ml,,,Malivision,malivision.com,3,,
T2,ml,fr,export,Office de Radiodiffusion-Télévision du Mali,ortm.ml,3,205,
T2,mn,mn,export,C1 Television,c1.mn,3,1,
T2,mn,en,export,Central Asian Journal of Medical Science,cajms.mn,3,2327,
T2,mn,mn,export,Central Television,centraltv.mn,3,1,
T2,mn,mn,export,Edutainment TV,edutv.mn,3,1,
T2,mn,mn,export,Khumuun Bichig,khumuunbichig.montsame.mn,3,1,subdomain_of_catalogue_domain
T2,mn,,,MGLRADIO 88.3,mglradio.com,3,,
T2,mn,mn,export,MNB (TV channel),mnb.mn,3,1,
